Type,Restaurant_Name,Review_Title,Rating,Review_Date,Review_Content
Chinese,LONG BEACH @ DEMPSEY,"Fresh seafood, but . . .",30,10-13-12,"We went to Dempsey Hill to try the seafood at Long Beach. First, we didn't make any reservation so we had to wait a while; also, without the reservation, I guess, we didn't get to have the good tables. They placed us in the lower 'deck', where lighting was poor. Furthermore, behind our table were what looked to be storage for dirty plates... it marred the already dark ambiance. We ordered the popular dishes - black pepper crabs, buttered prawns, fried kangkong with cuttlefish. While we waited for the food, they handed out a small of peanuts which was not bad at all. When the food came, they looked lovely (sadly, twas just dark for me). The black pepper crabs were huge, but I have tasted better versions. The buttered prawns tasted really fresh. The kangkong with cuttlefish was very spicy; I would suggest you avoid this unless you are really used to 'hot' and spicy dishes. The staff were attentive. All in all, I had hoped they kept their standards by maintaining the same bright environment all through the eating areas. It would have made a lot of difference in our dining experience.As tourists, we came to Dempsey Hill via the taxi; after dinner, we found out twas quite hard to get a ride back to the hotel, so we walked down the road to where Dempsey road exits. There we saw a small stand near a wide parking space. here was a man whose only trade was to serve durian fruit. As we were curious, we sat down one of the stools and ordered for a sweet durian fruit (you can choose sweet, bitter sweet and bitter)... it tasted really good! it didn't have a strong smell (the taxi driver told us, the riper, the less odor), and the man offered disposable hand gloves! I would suggest you end your seafood dinner with this fresh sweet treat!"
Chinese,LONG BEACH @ DEMPSEY,Best View in Dempsey,50,10-11-12,"It is the large deck that largely makes this Seafood eatery better than its nemesis inside. The seafood is equally good, and the seating choices are more varied. Try the salted fish fried rice."
Chinese,LONG BEACH @ DEMPSEY,So good!,40,09-21-12,"Crab was Outstanding, as were the noodles and vegetables. Paired with some Tiger, it was a perfect meal."
Chinese,LONG BEACH @ DEMPSEY,Good but not so good,30,09-16-12,"When we visit Long beach@ Dempsey i was a little bit disappointed because i am expecting that the food was really excellent. since it was my friend who recommend me to come to this place. so from bukit timah we drove here to Dempsey. they're popular of Black pepper crab, but that night i just want to have a prawns,chicken and the noodles.. the food presentation was ok, the staff is a little bit snobbish but its ok because it was busy at that time. so here it goes when we are about to eat the food i was shock and confused about the food that we order. Do we order food or MSG? all the food is full of MSG. we couldn't even finished our food.i need to drink a lot of water to clear my whole mouth and throat. but still the after taste of the MSG is still there. it lingers into my system. I think i should listen to my friend that i should try the Crab only."
Chinese,LONG BEACH @ DEMPSEY,The best Chili Crab with mantou and Cereal Prawn!,40,09-11-12,"I had the best crab this trip, I can't get enough of the chili crab with mantou that you dip in the gravy, the cereal prawn is the best! With white wine, our meal is the best. It is so much better that they renovated and we were given a table outside.. Nice ambiance.."
Chinese,LONG BEACH @ DEMPSEY,The best pepper king crab ever!,50,08-28-12,"Do you want to try to eat a huge crub? well this is the right place!1kg crab for few euros. We went there in 7 people. we ordered 5 king crab, 2 portions of prawns, 3 portions of oysters, wine, beers, dessert. In total we spent around 60€ each. Not cheap, but if we would have eat the same in europe the price would have been at least the double."
Chinese,LONG BEACH @ DEMPSEY,Succulent Crabs,50,08-24-12,Hosted a party of eight to a wonderful seafood dinner. The chili and black pepper crabs were plump and sweet. The frog legs perfectly spiced with a touch of garlic and the sea bass steamed in Thai seasoning melted in your mouth. Staff very attentative with ice cold mugs for the Tiger beer. Outstanding
Chinese,LONG BEACH @ DEMPSEY,Good Atmosphere,40,07-24-12,Sat out side on a balmy evening. Very attentive staff who managed our large group well. Good chilli crab and a variety of spicy chicken dishes and accompaniments. Mid range for prices for food and alcoholic drinks. An enjoyable evening.
Chinese,LONG BEACH @ DEMPSEY,Best crab in town,50,07-20-12,"The whole package is simply excellent. The food, service and location are reason why its for me the best crab restaurant in Singapore. There might be better place for the food somewhere at a street place, but the location and the staff cannot be beaten. Very recommendable."
Chinese,LONG BEACH @ DEMPSEY,Great seafood! Chilli crab is top notch!!,40,07-19-12,"Dempsey is a fun location to visit for a drink and Longbeach the perfect place for dinner with family or friends. Promises a fun night out! Drinking beer, eating chilli crab... A wonderful summer night. The recommended special prawns were tasty, the vegetables pleasing and the chilli crab a standout. Great dining experience!"
Chinese,LONG BEACH @ DEMPSEY,Delectable,40,07-17-12,"This is a seafood restaurant about 10 minutes taxi ride from Orchard Road. It specialises in mudcrab, with chili or black pepper. Make a booking and get there before 6.00pm as it is very popular with the locals. It is not a food hall place so please dress respectably. It standards and quality are way above places like Newton Circus which is living off its tired old reputation for seafood. Dont waste your time going there.It has a mainly outdoors setting and you would think you were in a national park as it is so quiet.The seafood was delectable and we concentrated on the chili and black pepper mudcrab dishes.You wont be disappointed."
Chinese,LONG BEACH @ DEMPSEY,Seafood lovers' paradise in a central part of Singapore .,40,06-07-12,"Menu includes lobster, Live Tiger Sea Mantis with Spicy Salt and Pepper, Live Drunken Prawns with Brandy & Herbal Soup, BBQ Live Nilotica Red Fish, Renowned Crispy Duck, Claypot Live Marble Goby and best of all is the crab dish which is served in many varieties including the popular chilli crab."
Chinese,LONG BEACH @ DEMPSEY,Black Pepper Crab is the Best in town!,50,06-01-12,"We headed over to Dempsey Hill for some famous Singaporean Crab. Dempsey Hill is basically a village of sorts filled with restaurants, a few bars, and some shops catering to expats. We heard that the Long Beach Restaurant served up “the original and the best Black Pepper Crab in Singapore”. How could we go wrong? We ordered that along with a couple side dishes. Their Black Pepper Crab was phenomenal!! So spicy, so messy, and perfectly proportioned! I highly recommend this place. http://www.internationalnabers.com/2012/05/25/great-beers-found-in-singapore/"
Chinese,LONG BEACH @ DEMPSEY,Just as good as ever ...,50,04-25-12,"This was my favourite restaurant when I worked in Singapore a few years ago. At that time it was in Marina Bay, now it has moved to Dempsey Road. It didn't disappoint. The friendly staff, excellent service and brilliant food were all in evidence as they had been previously."
Chinese,LONG BEACH @ DEMPSEY,Standard Dropped!!!!!!Horrible Food....,10,04-03-12,"It was last Saturday night at around 11pm , we were a group 12 people. We ordered sizzling beancurd which was prepared differently from the usual style. The cereal prawns were stale. The steam fish was served overwhelmingly with garlic.We also ordered pepper crab, keow teow and 2 other dishes. For desserts we ordered pudding which tasted very ordinary. Overall, it was a bad experience and will not return to Long Beach which was our favorite seafood restaurant earlier. The quality and standard dropped drastically. Very disappointing...."
Chinese,LONG BEACH @ DEMPSEY,As good as Jumbo if not better...,40,03-25-12,"The bet is on. Longbeach or Jumbo serves the best pepper crabs? Either way, customers WIN. Long Beach has a more laxed feel when you eat as its dining areas are in the main aircon restaurant, on the verandah (outdoor but with a roof) or just below the verandah (outdoor in brollies). Going to dinner give your guests a feel of working up an appetite as they climb up the little hill of about 30 steps. Thanks."
Chinese,LONG BEACH @ DEMPSEY,Great experience,40,02-26-12,"We had been told to have Chilli Crab when in Singapore. Long Beach @ Dempsy was quite close to our hotel and reception recommended it as being good sea food. We were not disappointed. It is a very busy atmospheric restaurant and we thankfully booked before we went. They did say they only had garden tables left but when we arrived we were offered a table indoors which we decided to take. The service was excellent and the waitress very kindly helped us with the menu, which we found rather confusing. She gave suggestions and made sure that we didn't over order, which is so easy when you are not sure of portion sizes. All the sea food is completely fresh coming out of tanks. We had the house speciality prawns, suger pea shoots in garlic followed by the Chilli Crab and fried buns, a kind of sweet bread. We drank bear because the wine was too expensive."
Chinese,LONG BEACH @ DEMPSEY,"Fun atmosphere, informal style",40,02-25-12,"Nice informal setting in which to kick back. Good food, efficient but not terribly friendly service. Chili crab the star!"
Chinese,LONG BEACH @ DEMPSEY,Freaky expensive and dishonest,10,02-22-12,"We came for a professional dinner. The Chinese maid had inaudible English. She gave advices on our menu, changing it five times without we requested it. At the end, for 6 persons, the bill amount was 1100 SGP dollars. They charged napkins, deserts separately from menu and so on... INSANE"
Chinese,LONG BEACH @ DEMPSEY,Long Beach in Dempsey is terrible!,10,02-22-12,"We were group of 7-8 colleagues, who dine at this restaurant last night 21st Feb. We had the most ""horrific"" time when the bill was presented. The Manager who took the order had the tendency of making the customer to pay a fortunate for a food that is so common in singapore. we were recommended a set menu for 6-7, with about 10 dish (that no one on this planet) could finish or eat, and we ended up with a big bill and waste of lots of food. perhaps this restaurants does not appreciate the wastage of food, but one should never recommend to ""customers"" who are not singaporean or local a list of food that is so costly. we had to pay SGD1111 for 6 people! They even charged us for wet towels, and SGD6 for diet coke! What a rip off. Take my pick, i have lived in singapore for 3 years and this is the first time i have had a bad time in a seafood restaurant. And this will be the FIRST and the LAST time we will go there. The Manager of the restaurant was not helpful, he did not even explain how we ended up with such a big bill. The FOOD was normal and i am 100% sure i could have got better in another place for a less amount of money we had to pay. Take our advise, never go to this place, you will have a big hole in your pocket and a shock to your system."
Chinese,LONG BEACH @ DEMPSEY,This is the place to try Chilli Crab!,50,02-21-12,If your in the mood for seefod and want to try Chilli Crab (or Black Pepper Crab) this would be the place I'd recommend.
Chinese,LONG BEACH @ DEMPSEY,The real thing,50,01-19-12,"We lived in Singapore 35 years ago and Singapore Chilli Crab was an all-time favourite that has now traveled the globe. In recent years the dish has become overshadowed by the salt and pepper crab and other varieties but if you want to try the traditional masterpiece--this is the place to come. Ask for the Sri Lankan crab --about $58 Sing--and a serve of the steamed bread---that's all you'll need with a Tiger Beer--heaven!!!!!! The Dempsey Road location is 5 minutes taxi ride from Orchard Road, so you don't have to venture out to the East Coast."
Chinese,LONG BEACH @ DEMPSEY,Attentive staff & great food,50,01-12-12,"Caters well to non-seafood eaters, vegetarians , worth a visit."
Chinese,LONG BEACH @ DEMPSEY,Terrible service - No more crab available at 8.30 pm already!!!,10,01-12-12,"I went there for my family to taste their chilli and pepper crabs. When we arrived at 8.30pm on a Saturday night, we were told that the only available crab was teh Alaskan one, which is 400 SG$/kilo!!! What a joke. They told us the Sri Lanka cran would arrive during teh night, so we insisted to stay. After a million back and forth discussions with the staff, we finally were made aware that the crab would be delivered and we could have it. In the mean time, other people had to order the super expensive crab. The quality of the service was very poor. They made many mistakes in the order and the ladies giving away napkins and changing plates could not care less!!! I was very disappointed as I went there many times with an excellent experience. This time it was terrible!! Would not go there anymore"
Chinese,LONG BEACH @ DEMPSEY,Best Black Pepper Crab!,50,01-04-12,Best black pepper crab in Singapore. Lovely sitting in the garden. We go back time and time again.
Chinese,LONG BEACH @ DEMPSEY,Best Pepper Crab in Singapore,40,01-01-12,"Good location, pretty good prices. They also do the crabs for you if you want."
Chinese,LONG BEACH @ DEMPSEY,Excellent seafood in cozy ambience,40,12-15-11,Long Beach @ Dempsey located at quiet place but when you enter inside it is quite crowded. Menu offers excellent seafood Singaporean delicacies. The one we tested was Singaporean crab curry alongwith Tiger beer. You can sit outside or book an independent room for small group. The service is very prompt and friendly. Overall wonderful dining experience in Singapore.
Chinese,LONG BEACH @ DEMPSEY,Love it!,40,11-22-11,"Having been away for more than 8 years, I am glad to see that the food here is still very good. Portions are large and the service staff are wonderful about advising you on how much to order (or in my case, not order). Restaurant is in a good location with indoor and outdoor seating. They do accept reservations, which is necessary, especially on Friday evenings and the weekends. Service is good and it is obvious the servers have been well trained to wait patiently on customers. However when the restaurant gets crowded, then service tends to be spread a bit thin."
Chinese,LONG BEACH @ DEMPSEY,Bring a towel!,40,11-20-11,"We just got back from having a great evening. We were two couples dining. My husband had been here before with business associates. We had the drunken prawns, black pepper crab (2) and order of fried rice with prawn, a bottle of wine and 2 beers and it was $122 Singapore dollars per couple. The staff was extremely nice and we learned that the rice or noodle is always brought at the end of the meal. The crab is very messy to eat and we knew this so we brought a hand towel from our hotel for each person. They don't give you napkins like we are used to, but they brought us plenty of wet naps and finger bowls. If you request they will do the ""live"" drunken prawns at your table. There are lots of fish tanks in the restaurant. The flavor of the black pepper crab was delicious. It had a smoked bbq flavor to it. And we all got plenty messy. But, that added to the flavor of the evening!This was a meal not for prissies!! We all had dark ""gunk"" under our fingernails. I would return as it was just a really great dining experience. Fun was had by one and all!"
Chinese,LONG BEACH @ DEMPSEY,Great Dining place...,40,11-16-11,"Dempsey is a great dining spot in Singapore and there are quite a number of restaurants here. We came here for a seafood lunch and our choice is Long Beach @ Dempsey.My favourite food here is the Black Pepper Crab, Claypot Rice Noodles with Crab and Lobster with cereal.Its a great dining place, lots of greenery and trees in Dempsey. Feel a world apart from the concrete jungle of Singapore !!"
Chinese,LONG BEACH @ DEMPSEY,Good but not great,30,11-13-11,"The restaurant was up a hill, not easy to find, even for a local taxicab driver. I had chili crab which was quite tasty but nothing extraordinary to justify the expensive cost. The service was brisk but unfriendly. If you get there by taxi, you might have to ask the restaurant people to call for the taxi and prepare to wait."
Chinese,LONG BEACH @ DEMPSEY,"Great tasting food, but service very questionable!",40,11-12-11,The Crab here is excellent and is by far the best I've tasted on the IslandAmbience is ok - view of Holland road in the backgroundYou have to be careful as they try and sell you too big a portion of crab.. and it is fairly pricey.. but it tastes so good...Service from the waitresses is bizarre - they just dont seem to care too much and couldnt care less that your there really - quite snotty and we dont really care attitude.. but that was my and my friends impressions but it didnt really spoil the food (reminded me of China town in Sydney!)Tables/quality is very average - just a notch up from Hawkerish.. not classyBut despite all this the food was great and that is what we went for.. so I'm giving this place 4/5 and it would get 10/10 on Food!
Chinese,LONG BEACH @ DEMPSEY,Fresh but...,30,11-06-11,"The location on Dempsey Hill is a nice one, surrounded by greenery and opposite the Botanical Gardens. The place is huge and usually crowded, so do not expect a quiet dinner time. We had one of the private rooms and privacy is restricted to the visual partition of the rooms. We had 3 noisy groups surrounding us and the noise level was the same as if they had just partied in our room. The food is OK lah, the best dish served being the deep fried snapper with mango chilli sauce. The rest of the dishes was just good but nothing special. One last advise, stay with beer for your dinner, the wine list reads nice, the wine is neither stored properly, nor being served at the right temperature nor does the staff know what wine is."
Chinese,LONG BEACH @ DEMPSEY,"Good food, could easily improve in other areas",30,11-01-11,"We are very glad to have come here, highly recommended by a local. Had the wonderful Chili Crab, with amazing vegetables and crab rice. Delicious!However, the service was so bad, that it nearly ruined our experience. What's up with no napkins???? Everyone gets a wet wipe, and that's it, you are on your own. The problem is that you eat everything with your hands, and all foods are sauce based, so you do the math.I looked over at other tables in the crowded restaurant, and everyone was licking their fingers trying to cope with the absence of the civilized napkin. Weird."
Chinese,LONG BEACH @ DEMPSEY,Fresh! Lots of Choices,50,09-27-11,"Really, really enjoyed the food! All was fresh and excellent and we had quite a variety of dishes. Mostly seafood. Drink service was attentive. Food delivered to table as it became ready, a little dis-orienting for people used to typical US service (appetizers then entree). This was the best tasting, best quality food I had while I was in Singapore."
Chinese,LONG BEACH @ DEMPSEY,BLACK PEPPER CRAB - TO DIE FOR,40,09-06-11,"First time visiting this restuarant and we tried a variety of differnt Chinese dishes which were good, but the black pepper crab was outstanding and highly recommended. Will definately come back again."
Chinese,LONG BEACH @ DEMPSEY,Drowning in service..,30,09-03-11,"I really do not understand the other reviews complaining on the service, because I was more or less drowning in their very polite service. Almost as much as it stressed me a bit.. I had chilli crab, which was good, but perhaps not as exciting as I had expected. The best part of the meal was the baby cabbage steamed in lots of garlic. I am not convinced that I will go back here, cause I have tasted better food a lot cheaper in this city."
Chinese,LONG BEACH @ DEMPSEY,Completely Underwhelming,20,06-22-11,"I was keen to try some Chili Crab in Singapore and was recommended to try here. Wrong choice. The staff weren't that interested in whether I was there or not. Apart from plonking some peanuts and napkin on the table (which was later charged to me) no one took my order for food or drink for 20 minutes, and the crab took another half hour to arrive. I don't know what Chili Crab is supposed to be, but the 'hero' of the dish ie the crab was lost in a mass of chili sauce. Picking your way through the crab to get some tasty morsels was messy ( I needed another 4 napkins to keep cleaning my hands) and the crab's flavour was bland. The chili sauce was too sweet, and not enough heat to even raise some sweat on the brow. I had to go back into town and grab an icecream sandwich to console myself."
Chinese,LONG BEACH @ DEMPSEY,Authentic Seafood,40,06-05-11,"Probably one of THE places to go in Singapore for Seafood. It has the feeling its been established quite a while, more Raffles than Clarke Quay. Enormous, yes, faded yes, authentic, yes, crowded yes (reserve!), expensive (can be). Crabs are the the speciality and flown in fresh from around the world so not exactly ecologically sound.Ten minutes by taxi from Orchard outside the rush."
Chinese,LONG BEACH @ DEMPSEY,Good food,30,04-30-11,"Good food, esp. black pepper crab. However more than once I've booked tables only to find no booking when I arrive. Distracted service."
Chinese,LONG BEACH @ DEMPSEY,Love the Black Pepper Crab,40,04-05-11,This was my second visit to Long Beach (last one being in August 2010) and I was not disappointed. I came for the Chili Crab & the Black Pepper Crab and I've decided I like the Black Pepper Crab better. The crabmeat was so sweet and not over powered by the seasoning.
Chinese,LONG BEACH @ DEMPSEY,Great Sea Food Restaurant - Recommend the set menus!,50,10-15-10,"I was in Singapore hosting some customers and was recommended this place as a good place to take them. That was a great recommendation. This place is great!Since we had a group of 10 people I booked a table and ordered a set menu in advance (lucky we did too, as people were queuing to get in). Our menu included Bamboo Clams, Chili Crab, Black Pepper Crab, Roasted Chicken, Fish (not sure what type), Tofu, Noodles, Fruit (and perhaps something else) and it worked out at about S$80 a head (including quite a few beers - buy the big tiger draughts). I think that was a bargain. The food was great, especially the black pepper crab. The atmosphere is really nice, and eating there in a group is actually a lot of fun with the rotating table. My one criticism was that service got slower as the night went on. But to be honest we were having a nice time so it wasn't a big problem. I thoroughly recommend this place, and next time I am in Singapore I will check out one of the other branches of Long Beach."
Chinese,LONG BEACH @ DEMPSEY,"Not THE best chilli crab I've ever had, but still quite good....",30,01-17-10,"Not THE best chilli crab I've ever had, but still quite good...."
Chinese,LONG BEACH @ DEMPSEY,No big deal. But nice 'ambience' with the usual tanks in the background,30,12-05-08,No big deal. But nice 'ambience' with the usual tanks in the background
Chinese,LONG BEACH @ DEMPSEY,"Yes, the white pepper crabs!",40,10-06-08,"Yes, the white pepper crabs!"
Chinese,LONG BEACH @ DEMPSEY,Awful service,10,10-01-08,"Before I start, I am asian and have eaten all over so my standards for what I expect aren't that high! I went to a long beach restaurant, waited 10 minutes to be seated and then 10 mins after ordering was told they were out of crab and I'd have to wait 1 hour before they could get some!I told them I'd wait but to bring out the rest of the dishes I'd ordered, after all I'd come all the way to try the black pepper and chilli crab. Another 10 minutes later, I was told I might have to wait 2 hours so I decided to pack up and leave. The staff were courteous, picked the bill off my table and crossed my orders out.They told me to head to the east coast store, so off I went in a taxi. On arrival, I found that they had called in advance to tell them to charge me for the drinks (all $6 worth!) from the last place!Service was slow, and not courteous for the rest of the meal.Overall, the food is pretty good, the black pepper crab is special but the chilli crab is no better than any other place on the east coast.I would highly recommend NOT ever going to this place."
Chinese,LONG BEACH @ DEMPSEY,their white pepper crabs...,40,06-17-08,their white pepper crabs is fab
Chinese,LONG BEACH @ DEMPSEY,You MUST try their white...,40,05-24-08,You MUST try their white pepper crab!!
Chinese,LONG BEACH @ DEMPSEY,Alaskan king crabs go for about $400 each *sigh*,40,05-04-08,Alaskan king crabs go for about $400 each *sigh*
Chinese,LONG BEACH @ DEMPSEY,I go there all the time...,50,04-27-08,"I go there all the time, by myself or in groups. The seafood there is reasonably priced, but expect no frills service, or even very slow service. Also always check the bill, they tend to get it wrong often."
Chinese,Peach Blossoms (Marina Mandarin),Great service.,40,06-14-18,"Not the cheapest place to eat but if you want to feel really special then this is one of the best places to eat at. Staff terrific along with the food. Expect to pay around $180.00 for a few dishes and drinks. Only let down is the price of beer , wine and coffee. Understand about the taxes on alcohol but $10.00 for a coffee does not make sense. Regards David B"
Chinese,Peach Blossoms (Marina Mandarin),Poor serve food pace,10,06-03-18,"Still hungry after 1.5 hrs due to poor serve pace. Staff unattentive. Teapot too heavy to self serve at full pot, might break fingers. Pretty ex for substandard service. Forget to serve some dishes as well. Serve muslim indonesian maid pork porridge instead of ordered fish porridge."
Chinese,Peach Blossoms (Marina Mandarin),Flambeed Chicken but advanced order required,40,04-22-18,New Chef Edward Chong has some strong signature dishes which require advanced orders: Tomahawk steak done Xinjiang style (3 days advance order required) and flambeed Chicken with Chinese wine (1 day advance order).Winning dish: flambeed Chicken with Chinese wine is a must try!Other noteworthy dishes:Prawns with passion fruit sauce was succulent with a good bite and refreshing sweet sour passion fruit flavours. Beef short rib with truffle oil & black pepper was excellent with tender Wagyu beef & a fragrant truffle nose. Tofu with lala has a nice “Wok Hei”flavour. 
Chinese,Peach Blossoms (Marina Mandarin),Possibly one of the nicest lohei I’ve had,40,03-09-18,"Invited to a business lunch for CNY and was impressed by the lohei ingredients, abalone/salmon/shrimps all in! The crispy silver bait fish was extremely tasty and refreshing strips of pear inside the lohei really made it my top fav of this cny must-have dish. Generally the food my host picked were all impressive, the braised pork belly, assam fish head.. except for the oxtail stone rice which I personally didn’t really enjoyed. Would probably try their tradition dim sum the next round. "
Chinese,Peach Blossoms (Marina Mandarin),Below expectations and disappointment,30,02-27-18,"A lunch visit to Peach Blossom for a celebratory event is an annual affair for me and my family. It was chosen because it had good service and good food, and therefore, we decided to visit it again for the third year this time - thinking that it won't fail us.This year, instead of the ala carte menu, we went for the dim sum ala carte buffet menu. We were led to this table nearest to the exit of the kitchen, which is at the far end of the restaurant. We were still looking at the menu and one of the waiters actually came asking if we would like to have our drinks ordered first. We were flustered as we just settled down but he was insistent that we have our drinks ordered. Thus, having to visit here for several times, I ordered a tea named as ???? without even looking at the menu. It is a tea which I knew the restaurant will have. My brother ordered a ????. To my disappointment, the waiter was unable to recognise that my brother had ordered Oolong tea and was trying to say that there wasn't such tea in the menu until he found it during his panic. And so our drinks were being ordered.As it was our first try at their buffet menu, we did not know which menu should we look at. We queried and the waiter explained to us that we can order anything and also if we were to order dim sum which are not listed in the buffet menu, we will need to pay the outstanding amount. Ok, we understood it. Then came the ordering and missing of multiple orders. The table next to us was a big eater and they ordered more items than us, with similar items ordered and ordered later than us, and theirs were served first but not ours! Oh, not to mention that they were served by the SAME waiter. We later ordered a Cheong Fun from the non-buffet menu and the waiter was trying to tell us that we will need to pay extra in a super ""I cannot comprehend"" intonation plus stuttering. Well, since he mentioned that we will need to pay extra, we said OK! But guess what? It wasn't served at all and we queried him about it. And he said ""I told you that it needed extra money"". Oh.. ok! It's a freaking S$5.80 Cheong Fun and you think we cannot afford it? But anyways, we decided to just end our happening lunch experience as we had enough of begging for our food like a beggar. Also, the food was really not appealing anymore. The Xiaolongbao was not seasoned with loads of Huatiao wine as before, the XO carrot cake looked more like XO fried egg as I ate more eggs than the cake, and the tea was really not flavourful anymore. I think I will really reconsider or not consider my next visit to Peach Blossoms."
Chinese,Peach Blossoms (Marina Mandarin),Good food. Nice ambience,40,02-24-18,"Had CNY dinner set menu. Great food, and good service. Had a good view of fireworks during Chingay Parade. Portions are quite good and lobster in lemon sauce was the best dish and praised by all the guests. Even roast chicken was very well done, crispy skin and succulent meat. Steamed fish was also fresh and tender. The special fruit yusheng was very refreshing with a variety of fruits but was a little too sweet with the dressing."
Chinese,Peach Blossoms (Marina Mandarin),Enjoyable lohei dinner at Peach Blossoms,40,02-15-18,"Visited with extended family members and ordered a substantial feast comprising yusheng, a giant steamed marble goby, roasted chicken, sweet and sour pork with lychees, braised tofu in crab sauce, vegetarian sharksfin and glutinous rice steamed in lotus leaves. Dessert was yuzu cheesecake from the coffee shop on Level 4. Everyone enjoyed the meal. There was so much food we had to take away some of the rice and the dessert. The yusheng was a Marina Mandarin specialty, comprising fruit and salmon - really worth paying a premium for. We used a dining voucher which shaved about $300 off the total bill. Final bill was about $600 - a steal, given the food was of good quality and was for 11 pax."
Chinese,Peach Blossoms (Marina Mandarin),Good Chinese it is a yes from us !,40,02-04-18,"It was a Sunday night 8pm and no reservation.Although the restaurant was really full girl at the desk was very helpful and found us a table .Our waitress Mun Fung was very helpful and I enjoyed mandarin Mojito with out the sugar and a glass of Kapuka New Zealand wine by the glass .We ordered the live pan fried prawns in oriental sauce , sensational multigrain fried rice with chilli and seasonal vegetables fungi and garlic .All in all a great fresh Chinese meal with terrific service Yes we would come back "
Chinese,Peach Blossoms (Marina Mandarin),Truly Cantonese Cuisine,40,01-22-18,Had lunch with some friends yesterday (21 Jan 2018) and had Dim Sum with some other dishes. There were 7 of us and the bill came to around $420. Seems pricey just for a dim sum lunch. However food was good.
Chinese,Peach Blossoms (Marina Mandarin),Celebrating my Son's birthday ,40,01-19-18,We have been coming back here every year for birthdays and anniversaries celebration. Their high quality of food and services have been consistent.
Chinese,Peach Blossoms (Marina Mandarin),Below average food,20,12-25-17,Neither is the menu creative nor are the standard dishes any great. I may have given the place 4 stars had it been in a hawker center but you have different expectations from a Mandarin Hotel restaurant.
Chinese,Peach Blossoms (Marina Mandarin),"Traditional Cantonese cuisine, and Creative Dim Sum with a modern twist.",40,12-23-17,"Peach Blossoms Located at #05-00 6 Raffles Boulevard, Marina Mandarin, There are abundance of great Cantonese Chinese restaurants in Singapore... so I feel knowledgeable to say the Peach Blossoms in Singapore is an absolutely fabulous place to spend an evening. It is a stylishly furnished Chinese restaurant that's found a home at the Marina Mandarin, with tastefully ambience, unique blend of warm and cool tones, and a modern, sophisticated very comfortable place where you can enjoy an authentic fine dining experience. It is a distinctive but good up-market Cantonese fine dining restaurant with Good service, and tasty harmonious food. What we really love about the exquisite mouthwatering Chinese cuisine is the usage of fresh, premium ingredients. One of the dish that really stand out was the Steamed Honey Glazed Pork Bun! So far Peach Blossoms has the BEST Char Siew Bao as the skin was so so fluffy that no other hotel Chinese restaurants can do it. And the filling was not too sweet. Overall it's melt in the mouth! .The restaurant also offers a Weekday All-You-Can-Eat Dim Sum lunch buffet .The price tags are definitely high, but I guess that is the way in Singapore everything is quite inflated. Lastly, thumbs up to the service, it is impeccably...very professional and sophisticated, yet friendly. Staff are very professional the service is excellent and very friendly and attentive. A perfect night. I truly recommend this place if you want high quality fine dining Fusion Chinese cuisine. Will definitely come back. Very soooon. Awesome!!!"
Chinese,Peach Blossoms (Marina Mandarin),Great Chinese Fusion,40,12-22-17,A late family dinner at Peach Blossoms was a great experience. A wide range of chinese fusion foods together with a long list of beverages. Excellent customer service. A bit pricy but worth the experience. Crispy squid and wasabi prawns were signature dishes. Dessert too were fantastic. 
Chinese,Peach Blossoms (Marina Mandarin),Wonderful place for a group or family meal,50,11-30-17,"Spurred by good reviews on this site, a group of us went to Peach Blossoms for dinner. The location is great with potential views of parts of the Singapore skyline (not the best parts though) and the pretty Marina Mandarin interior hotel lobby. Menu is extensive (and expensive), service excellent, and interior decor attractive (but not romantic). Place was full of groups/families; didn't see couples. Food was very good. Try the avocado/chocolate ice cream dessert to conclude your delicious meal. Strongly recommend reservations."
Chinese,Peach Blossoms (Marina Mandarin),Birthday Lunch,50,11-26-17,"Had a birthday celebration with my grandpa & relatives at peach blossoms marina mandarin. What an experience! Food is good. Service is excellent. Sook Teng took great care of us, ever look out to our needs. Terry did a great flour sculpting job as a gift to my grandpa. Tks for the wonderful memories!"
Chinese,Peach Blossoms (Marina Mandarin),Nice dinner,50,11-26-17,"Service was excellent! We called to ask about the parking and were given very good instructions. Drinks were refilled consistently and the service crew were attentive and knowledgeable. Food wise, the range was excellent and prices were very reasonable for the quality. Overall, had a great experience and will definitely go back again."
Chinese,Peach Blossoms (Marina Mandarin),Peach blossoms,50,11-21-17,Dining in the restaurant again with family. It was a good dinner. This time round is also serve by Terry Lim. He is very attentive and friendly. Introduce a few dishes which my mum like it alot. My family member are very impress with sure a good service.
Chinese,Peach Blossoms (Marina Mandarin),Dim Sum Lunch,50,11-21-17,Had lunch at Peach Blossoms with family. Service was excellent and the staff were very helpful in making recommendations with the dim sum variety. Food was very good and price reasonable. Will definitely eat at the restaurant again. Keep up the good work!
Chinese,Peach Blossoms (Marina Mandarin),Dinner ,50,11-19-17,"First time bring my mum for dinner,She was impressed with the ambience,the food was scrumptious and the services she received from Terry,Bowie and Jeff. They kept changing new and clean plates and refill tea without even asking.They were observant to our needs.Terry recommended new dishes like steam fish. My wife loved to eat chillies and they serve a lot of chillies.My wife finished all the chillies. Food,services,ambience,and great company made our day."
